contract_id,walk_year_position_group,walk_year_toi_per_game,walk_year_toi_total,walk_year_games,walk_year_goals,walk_year_assists,walk_year_points,walk_year_points_per_game,post_signing_seasons_observed,post_signing_avg_toi_per_game,post_signing_avg_points_per_game,contract_complete,post_signing_toi_change,post_signing_points_change,trajectory_prior_seasons_found,trajectory_toi_slope,trajectory_points_slope,trajectory,tier_toi_percentile,tier
2436,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2437,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2438,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2439,NA,NA,NA,NA,NA,NA,NA,NA,2,12.365440833333334,0.10294117647058823,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2440,defense,13.480881666666667,458.3499766666667,34,2,5,7,0.20588235294117646,1,15.502379999999997,0.2857142857142857,TRUE,2.02149833333333,0.07983193277310924,1,NA,NA,insufficient_history,0.060240963855421686,fringe
2441,NA,NA,NA,NA,NA,NA,NA,NA,2,15.966614166666666,0.36788617886178865,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2442,forward,16.829673333333332,1380.0332133333332,82,15,18,33,0.4024390243902439,1,18.92761833333333,0.6142857142857143,FALSE,2.0979449999999993,0.2118466898954704,1,NA,NA,insufficient_history,0.7810344827586206,top
2443,NA,NA,NA,NA,NA,NA,NA,NA,4,15.661920000000002,0.4364550959005455,TRUE,NA,NA,3,1.9120316666671553,0.14047619047623136,rising,NA,NA
2444,NA,NA,NA,NA,NA,NA,NA,NA,2,13.360003333333333,0.27035886818495514,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2445,forward,13.92037,876.98331,63,4,15,19,0.30158730158730157,1,13.666903333333332,0.22857142857142856,FALSE,-0.25346666666666806,-0.073015873015873,1,NA,NA,insufficient_history,0.5465517241379311,middle
2446,NA,NA,NA,NA,NA,NA,NA,NA,2,15.286686666666668,0.3231707317073171,TRUE,NA,NA,3,0.43363333333338205,-0.005279503105597017,rising,NA,NA
2447,forward,15.307520000000002,1255.21664,82,7,20,27,0.32926829268292684,2,12.961846666666666,0.21438746438746437,FALSE,-2.3456733333333357,-0.11488082829546248,2,0.79947499999991,0.04425087108013427,rising,0.6363636363636364,middle
2448,NA,NA,NA,NA,NA,NA,NA,NA,2,21.776626666666665,0.4280821917808219,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2449,defense,21.165753333333335,1545.0999933333335,73,6,20,26,0.3561643835616438,1,23.376055,0.6338028169014085,FALSE,2.210301666666666,0.2776384333397647,1,NA,NA,insufficient_history,0.7870370370370371,top
2450,NA,NA,NA,NA,NA,NA,NA,NA,4,21.5150475,0.4517606377362475,TRUE,NA,NA,3,0.494277500000261,0.06690140845073828,rising,NA,NA
2451,NA,NA,NA,NA,NA,NA,NA,NA,2,14.745833333333334,0.25,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2452,defense,12.7875,51.15,4,0,1,1,0.25,2,15.1402775,0.25,TRUE,2.3527775,0,NA,NA,NA,insufficient_history,0.09508196721311475,fringe
2453,NA,NA,NA,NA,NA,NA,NA,NA,1,14.327776666666669,0.3888888888888889,TRUE,NA,NA,3,0.3944441666664732,-0,rising,NA,NA
2454,defense,14.327776666666669,257.89998,18,2,5,7,0.3888888888888889,2,14.132624166666666,0.26700680272108845,TRUE,-0.1951525000000025,-0.12188208616780044,2,-3.1277783333337923,7.850462293420031e-17,declining,0.24709302325581395,fringe
2455,defense,12.663888333333334,75.98333000000001,6,0,1,1,0.16666666666666666,0,NA,NA,FALSE,NA,NA,2,1.2735833333328526,-0.021541950113370466,rising,0.040160642570281124,fringe
2456,NA,NA,NA,NA,NA,NA,NA,NA,1,19.254385,0.3508771929824561,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2457,defense,19.254385,1097.499945,57,6,14,20,0.3508771929824561,1,15.592341666666668,0.21621621621621623,TRUE,-3.6620433333333313,-0.1346609767662399,NA,NA,NA,insufficient_history,0.6229508196721312,middle
2458,defense,15.592341666666668,576.9166416666667,37,2,6,8,0.21621621621621623,1,15.541918333333332,0.21212121212121213,TRUE,-0.05042333333333637,-0.004095004095004101,1,NA,NA,insufficient_history,0.3333333333333333,fringe
2459,defense,15.541918333333332,512.883305,33,1,6,7,0.21212121212121213,1,16.38728,0.23684210526315788,FALSE,0.845361666666669,0.024720893141945754,2,-3.6620433333319395,-0.1346609767661887,declining,0.292358803986711,fringe
2460,defense,16.38728,1245.43328,76,3,15,18,0.23684210526315788,3,17.93297833333333,0.19764644988430155,TRUE,1.5456983333333305,-0.03919565537885633,2,-0.0504233333333434,-0.004095004095004624,stable,0.42151162790697677,middle
2461,NA,NA,NA,NA,NA,NA,NA,NA,1,16.538541666666667,0.0625,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2462,NA,NA,NA,NA,NA,NA,NA,NA,2,15.142525833333334,0.21428571428571427,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2463,defense,14.169443333333334,510.09996,36,1,7,8,0.2222222222222222,1,15.4,0.21739130434782608,TRUE,1.2305566666666667,-0.004830917874396129,2,-0.2114666666666422,0.07192460317459483,stable,0.2012012012012012,fringe
2464,defense,15.4,708.4,46,3,7,10,0.21739130434782608,0,NA,NA,FALSE,NA,NA,2,-1.946164999999259,0.015873015873009867,declining,0.18875502008032127,fringe
2465,NA,NA,NA,NA,NA,NA,NA,NA,2,11.708894166666667,0.22916666666666666,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2466,forward,13.436538333333337,1048.0499900000002,78,9,17,26,0.3333333333333333,2,15.961178333333335,0.426829268292683,TRUE,2.524639999999998,0.09349593495934966,1,NA,NA,insufficient_history,0.5,middle
2467,forward,15.985771666666668,1310.8332766666667,82,17,26,43,0.524390243902439,2,15.597696666666666,0.3217770034843206,FALSE,-0.3880750000000024,-0.20261324041811846,2,1.7276441666664686,0.10416666666665456,rising,0.6818181818181818,top
2468,NA,NA,NA,NA,NA,NA,NA,NA,1,13.342856666666668,0.5714285714285714,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2469,forward,13.342856666666668,186.79999333333336,14,3,5,8,0.5714285714285714,1,13.256965000000001,0.34328358208955223,TRUE,-0.08589166666666692,-0.22814498933901917,NA,NA,NA,insufficient_history,0.4908814589665654,middle
2470,forward,13.256965000000001,888.2166550000001,67,6,17,23,0.34328358208955223,2,17.64048916666667,0.5218138096873927,TRUE,4.3835241666666676,0.17853022759784043,1,NA,NA,insufficient_history,0.4724025974025974,middle
2471,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2472,NA,NA,NA,NA,NA,NA,NA,NA,1,10.8125,0,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2473,defense,10.8125,43.25,4,0,0,0,0,3,17.89383611111111,0.2135312417570482,TRUE,7.08133611111111,0.2135312417570482,NA,NA,NA,insufficient_history,0.05232558139534884,fringe
2474,defense,19.74375,1421.55,72,1,16,17,0.2361111111111111,0,NA,NA,FALSE,NA,NA,3,2.8528891666670644,0.10483870967743798,rising,0.58203125,middle
2475,NA,NA,NA,NA,NA,NA,NA,NA,1,18.333788333333334,0.136986301369863,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2476,defense,18.333788333333334,1338.3665483333334,73,1,9,10,0.136986301369863,2,14.631504166666666,0.1873822975517891,TRUE,-3.7022841666666686,0.050395996181926084,NA,NA,NA,insufficient_history,0.5843023255813954,middle
2477,defense,14.676851666666668,528.36666,36,1,7,8,0.2222222222222222,1,14.320833333333333,0.1590909090909091,TRUE,-0.3560183333333349,-0.06313131313131312,2,-3.747631666665243,0.015556071511487054,declining,0.13253012048192772,fringe
2478,defense,14.320833333333333,630.1166666666667,44,0,7,7,0.1590909090909091,0,NA,NA,FALSE,NA,NA,3,-1.8284683333336331,0.04261796042619243,declining,0.15234375,fringe
2479,NA,NA,NA,NA,NA,NA,NA,NA,2,11.394740833333334,0.31271777003484325,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2480,forward,10.520731666666668,431.3499983333334,41,6,5,11,0.2682926829268293,2,11.624330833333334,0.34285714285714286,TRUE,1.1035991666666654,0.07456445993031358,1,NA,NA,insufficient_history,0.23556231003039513,fringe
2481,forward,11.140178333333333,623.8499866666666,56,8,8,16,0.2857142857142857,0,NA,NA,FALSE,NA,NA,2,1.5877516666660634,0.13170731707312078,rising,0.1447661469933185,fringe
2482,NA,NA,NA,NA,NA,NA,NA,NA,2,14.489021666666666,0.4423913043478261,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2483,NA,NA,NA,NA,NA,NA,NA,NA,4,18.486865833333333,0.8322728879462709,FALSE,NA,NA,2,2.148043333333659,-0.01521739130435004,rising,NA,NA
2484,forward,13.245833333333335,211.93333333333337,16,5,4,9,0.5625,2,15.782225,0.3842496899545267,TRUE,2.536391666666665,-0.17825031004547331,NA,NA,NA,insufficient_history,0.4817629179331307,middle
2485,forward,17.767274999999998,1456.91655,82,13,25,38,0.4634146341463415,2,14.791479166666669,0.365777666999003,TRUE,-2.975795833333329,-0.0976369671473385,1,NA,NA,insufficient_history,0.8409090909090909,top
2486,NA,NA,NA,NA,NA,NA,NA,NA,1,16.245453333333334,0.18181818181818182,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2487,NA,NA,NA,NA,NA,NA,NA,NA,1,16.455091666666668,0.3333333333333333,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2488,defense,16.455091666666668,592.3833000000001,36,2,10,12,0.3333333333333333,2,16.5809,0.2395580378824672,TRUE,0.12580833333333175,-0.0937752954508661,NA,NA,NA,insufficient_history,0.4273255813953488,middle
2489,defense,16.391378333333332,950.6999433333332,58,2,7,9,0.15517241379310345,0,NA,NA,FALSE,NA,NA,2,0.31532999999988787,-0.009389671361498804,stable,0.285140562248996,fringe
2490,NA,NA,NA,NA,NA,NA,NA,NA,1,10.560416666666667,0.125,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2491,forward,10.560416666666667,84.48333333333333,8,0,1,1,0.125,1,9.946295,0.2777777777777778,FALSE,-0.6141216666666676,0.1527777777777778,NA,NA,NA,insufficient_history,0.2288961038961039,fringe
2492,NA,NA,NA,NA,NA,NA,NA,NA,1,15.396376666666665,0.2898550724637681,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2493,defense,15.396376666666665,1062.34999,69,5,15,20,0.2898550724637681,2,15.9562575,0.2768118977796397,TRUE,0.5598808333333345,-0.013043174684128411,NA,NA,NA,insufficient_history,0.3153153153153153,fringe
2494,NA,NA,NA,NA,NA,NA,NA,NA,2,13.590232499999999,0.36243386243386244,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2495,forward,12.619751666666666,340.733295,27,4,4,8,0.2962962962962963,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.2962138084632517,fringe
2496,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2497,forward,8.041666666666666,16.083333333333332,2,0,0,0,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.0486322188449848,fringe
2498,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2499,NA,NA,NA,NA,NA,NA,NA,NA,1,8.382049999999998,0,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2500,NA,NA,NA,NA,NA,NA,NA,NA,1,10.600000000000001,0.2222222222222222,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2501,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2502,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2503,forward,10.722023333333334,300.21665333333334,28,2,0,2,0.07142857142857142,1,12.076328333333333,0.2753623188405797,TRUE,1.3543049999999983,0.2039337474120083,NA,NA,NA,insufficient_history,0.25379939209726443,fringe
2504,forward,12.076328333333333,833.2666549999999,69,10,9,19,0.2753623188405797,2,12.515617500000001,0.24947735191637632,TRUE,0.4392891666666685,-0.02588496692420339,1,NA,NA,insufficient_history,0.3652597402597403,middle
2505,forward,12.52195,1026.7999,82,14,7,21,0.25609756097560976,1,12.509285,0.24285714285714285,TRUE,-0.012665000000000148,-0.013240418118466907,2,1.3543049999994858,0.20393374741193096,rising,0.28507795100222716,fringe
2506,NA,NA,NA,NA,NA,NA,NA,NA,2,11.528261666666666,0.24259259259259258,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2507,forward,13.257141666666666,927.9999166666666,70,8,13,21,0.3,2,10.37304,0.1998015873015873,TRUE,-2.884101666666666,-0.10019841269841268,1,NA,NA,insufficient_history,0.474025974025974,middle
2508,NA,NA,NA,NA,NA,NA,NA,NA,1,8.226921666666666,0.23076923076923078,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2509,forward,8.226921666666666,106.94998166666666,13,1,2,3,0.23076923076923078,1,9.720236666666667,0.07142857142857142,TRUE,1.4933150000000008,-0.15934065934065936,NA,NA,NA,insufficient_history,0.060790273556231005,fringe
2510,forward,9.720236666666667,136.08331333333334,14,0,1,1,0.07142857142857142,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.1444805194805195,fringe
2511,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,1.4933149999994357,-0.15934065934059882,rising,NA,NA
2512,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2513,NA,NA,NA,NA,NA,NA,NA,NA,1,14.186458333333333,0.0625,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2514,defense,14.186458333333333,226.98333333333332,16,1,0,1,0.0625,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.23546511627906977,fringe
2515,NA,NA,NA,NA,NA,NA,NA,NA,1,9.073749999999999,0.15,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2516,forward,9.073749999999999,362.94999999999993,40,3,3,6,0.15,1,6.863333333333332,0,TRUE,-2.2104166666666663,-0.15,NA,NA,NA,insufficient_history,0.1206896551724138,fringe
2517,forward,6.863333333333332,34.31666666666666,5,0,0,0,0,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.03793103448275862,fringe
2518,NA,NA,NA,NA,NA,NA,NA,NA,1,10.299999999999999,0.2727272727272727,TRUE,NA,NA,2,-2.210416666666991,-0.15000000000002206,declining,NA,NA
2519,forward,10.299999999999999,113.3,11,2,1,3,0.2727272727272727,1,11.530951666666665,0.2698412698412698,FALSE,1.230951666666666,-0.002886002886002881,2,-2.210416666666991,-0.15000000000002206,declining,0.20972644376899696,fringe
2520,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,1.2309516666662006,-0.00288600288600173,rising,NA,NA
2521,NA,NA,NA,NA,NA,NA,NA,NA,2,17.134145,0.2996336996336996,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2522,defense,18.836666666666666,1318.5666666666666,70,5,19,24,0.34285714285714286,3,17.477255,0.29235743680188125,FALSE,-1.3594116666666665,-0.050499706055261606,1,NA,NA,insufficient_history,0.584717607973422,middle
2523,defense,19.23168666666667,1557.76662,81,10,19,29,0.35802469135802467,1,16.56642833333333,0.2,FALSE,-2.6652583333333375,-0.15802469135802466,2,-3.5443649999986495,-0.14761904761899153,declining,0.5502008032128514,middle
2524,NA,NA,NA,NA,NA,NA,NA,NA,2,9.038205000000001,0.20961538461538462,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2525,forward,9.183333333333334,146.93333333333334,16,2,2,4,0.25,2,8.3087075,0.16398046398046398,TRUE,-0.874625833333333,-0.08601953601953602,NA,NA,NA,insufficient_history,0.11854103343465046,fringe
2526,forward,10.736065,654.899965,61,5,9,14,0.22950819672131148,0,NA,NA,FALSE,NA,NA,3,-0.729497500000221,-0.04563492063492912,declining,0.16630196936542668,fringe
2527,NA,NA,NA,NA,NA,NA,NA,NA,1,19.594530000000002,0.421875,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2528,defense,19.594530000000002,1254.0499200000002,64,3,24,27,0.421875,2,21.25246666666667,0.5336257309941521,TRUE,1.657936666666668,0.11175073099415211,NA,NA,NA,insufficient_history,0.6802325581395349,top
2529,defense,22.71951666666667,1726.683266666667,76,9,32,41,0.5394736842105263,1,19.871051666666666,0.3157894736842105,FALSE,-2.8484650000000045,-0.22368421052631582,2,0.1908866666665925,0.1059027777777377,stable,0.8433734939759037,top
2530,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2531,NA,NA,NA,NA,NA,NA,NA,NA,1,12.936110000000001,0.3333333333333333,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2532,defense,12.936110000000001,77.61666000000001,6,0,2,2,0.3333333333333333,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.11411411411411411,fringe
2533,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2534,NA,NA,NA,NA,NA,NA,NA,NA,1,6.28611,0.3333333333333333,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2535,forward,6.28611,37.71666,6,1,1,2,0.3333333333333333,1,12.942591666666665,0.1111111111111111,TRUE,6.656481666666665,-0.2222222222222222,NA,NA,NA,insufficient_history,0.02127659574468085,fringe
2536,forward,12.942591666666665,116.483325,9,1,0,1,0.1111111111111111,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.44805194805194803,middle
2537,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2538,NA,NA,NA,NA,NA,NA,NA,NA,2,10.541895,0.18270509977827049,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2539,forward,11.706666666666665,936.5333333333332,80,8,10,18,0.225,1,12.802173333333334,0.2463768115942029,FALSE,1.0955066666666688,0.021376811594202905,2,-0.06742666666663934,-0.21995565410191206,stable,0.20489977728285078,fringe
2540,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2541,NA,NA,NA,NA,NA,NA,NA,NA,2,15.492898333333333,0.3714109292991664,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2542,forward,14.061813333333335,1110.8832533333334,79,14,10,24,0.3037974683544304,2,16.142392500000003,0.47356076759061827,TRUE,2.080579166666668,0.16976329923618788,1,NA,NA,insufficient_history,0.5340909090909091,middle
2543,NA,NA,NA,NA,NA,NA,NA,NA,1,8.861666666666668,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2544,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2545,defense,16.7,16.7,1,0,0,0,0,1,14.313541666666667,0.0625,FALSE,-2.386458333333332,0.0625,NA,NA,NA,insufficient_history,0.4065573770491803,middle
2546,defense,14.313541666666667,229.01666666666668,16,0,1,1,0.0625,1,18.79435,0.3220338983050847,FALSE,4.480808333333334,0.2595338983050847,1,NA,NA,insufficient_history,0.19933554817275748,fringe
2547,NA,NA,NA,NA,NA,NA,NA,NA,4,17.639776249999997,0.2363520290027653,FALSE,NA,NA,2,-1.1932291666665265,0.03124999999999637,declining,NA,NA
2548,NA,NA,NA,NA,NA,NA,NA,NA,2,12.348499999999998,0.16999999999999998,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2549,forward,13.326666666666664,133.26666666666665,10,0,1,1,0.1,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.4896551724137931,middle
2550,NA,NA,NA,NA,NA,NA,NA,NA,1,8.566666666666665,0.18181818181818182,TRUE,NA,NA,2,1.9563333333336221,-0.14000000000002055,rising,NA,NA
2551,forward,8.566666666666665,94.23333333333332,11,1,1,2,0.18181818181818182,1,13.591666666666667,0.40625,TRUE,5.025000000000002,0.22443181818181818,2,1.9563333333336221,-0.14000000000002055,rising,0.08358662613981763,fringe
2552,forward,13.591666666666667,434.93333333333334,32,7,6,13,0.40625,1,12.169851666666666,0.39705882352941174,TRUE,-1.4218150000000005,-0.009191176470588258,2,-2.3799999999997232,0.040909090909086177,declining,0.5,middle
2553,forward,12.169851666666666,827.5499133333333,68,10,17,27,0.39705882352941174,1,14.704725,0.43283582089552236,FALSE,2.5348733333333335,0.03577699736611062,2,5.024999999998097,0.22443181818173305,rising,0.2516703786191537,fringe
2554,forward,11.35,11.35,1,0,0,0,0,2,11.392,0.12,TRUE,0.041999999999999815,0.12,NA,NA,NA,insufficient_history,0.28130360205831906,fringe
2555,forward,11.833333333333334,153.83333333333334,13,0,0,0,0,1,10.950666666666667,0.24,TRUE,-0.8826666666666672,0.24,1,NA,NA,insufficient_history,0.33275862068965517,fringe
2556,forward,10.950666666666667,547.5333333333333,50,7,5,12,0.24,1,13.892038333333332,0.40298507462686567,FALSE,2.941371666666665,0.16298507462686568,2,0.48333333333315065,0,rising,0.25689655172413794,fringe
2557,NA,NA,NA,NA,NA,NA,NA,NA,2,13.919977499999998,0.3681592039800995,TRUE,NA,NA,3,-0.19966666666677463,0.12000000000003985,stable,NA,NA
2558,forward,11.331913333333336,532.5999266666668,47,3,7,10,0.2127659574468085,1,12.034523333333334,0.42857142857142855,TRUE,0.7026099999999982,0.21580547112462004,2,0.05587833333331287,-0.0696517412935058,stable,0.16703786191536749,fringe
2559,NA,NA,NA,NA,NA,NA,NA,NA,2,11.173895833333335,0.1643835616438356,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2560,forward,12.165713333333334,425.7999666666667,35,7,9,16,0.45714285714285713,1,11.070311666666667,0.1875,TRUE,-1.0954016666666675,-0.26964285714285713,2,0.885007499999899,0.16438356164381654,rising,0.37987012987012986,middle
2561,forward,11.070311666666667,354.24997333333334,32,2,4,6,0.1875,0,NA,NA,FALSE,NA,NA,2,0.1068099999999573,0.12837573385513715,stable,0.13140311804008908,fringe
2562,NA,NA,NA,NA,NA,NA,NA,NA,1,15.975,0.16666666666666666,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2563,defense,20.00024833333333,1340.0166383333333,67,6,10,16,0.23880597014925373,2,19.319815,0.27835497835497836,FALSE,-0.6804333333333332,0.03954900820572463,2,1.838976666666455,0.024261603375524646,rising,0.7177177177177178,top
2564,NA,NA,NA,NA,NA,NA,NA,NA,2,15.846242499999999,0.47176434676434675,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2565,NA,NA,NA,NA,NA,NA,NA,NA,4,16.458302083333333,0.49449739245291613,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
2566,NA,NA,NA,NA,NA,NA,NA,NA,1,12.85398,0.31343283582089554,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2567,forward,12.85398,861.21666,67,6,15,21,0.31343283582089554,1,17.420475,0.35714285714285715,TRUE,4.566495,0.04371002132196161,NA,NA,NA,insufficient_history,0.44376899696048633,middle
2568,forward,17.420475,1219.43325,70,9,16,25,0.35714285714285715,2,16.542365,0.49636363636363634,TRUE,-0.8781099999999995,0.1392207792207792,1,NA,NA,insufficient_history,0.8116883116883117,top
2569,defense,18.080000000000002,90.4,5,0,3,3,0.6,2,23.568046666666667,0.8370743034055728,FALSE,5.488046666666666,0.23707430340557278,NA,NA,NA,insufficient_history,0.5432098765432098,middle
2570,NA,NA,NA,NA,NA,NA,NA,NA,4,25.279444583333333,1.0416214081169153,FALSE,NA,NA,2,3.804558333333893,0.17941176470590886,rising,NA,NA
2571,NA,NA,NA,NA,NA,NA,NA,NA,2,17.479576666666667,0.6267605633802817,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2572,NA,NA,NA,NA,NA,NA,NA,NA,4,18.7426875,0.8949616959853289,FALSE,NA,NA,2,2.909390000000439,-0.014084507042255468,rising,NA,NA
2573,NA,NA,NA,NA,NA,NA,NA,NA,1,12.760093333333336,0.29577464788732394,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2574,forward,12.760093333333336,905.9666266666668,71,9,12,21,0.29577464788732394,1,14.185671666666668,0.40350877192982454,TRUE,1.4255783333333323,0.1077341240425006,NA,NA,NA,insufficient_history,0.43465045592705165,middle
2575,forward,14.185671666666668,808.583285,57,11,12,23,0.40350877192982454,2,15.448774166666666,0.5033670033670034,TRUE,1.2631024999999987,0.09985823143717881,1,NA,NA,insufficient_history,0.5405844155844156,middle
2576,NA,NA,NA,NA,NA,NA,NA,NA,1,12.354761666666667,0.14285714285714285,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2577,defense,18.516463333333334,1518.3499933333335,82,8,32,40,0.4878048780487805,2,23.219749166666666,0.8990299823633157,TRUE,4.703285833333332,0.4112251043145352,1,NA,NA,insufficient_history,0.5735735735735735,middle
2578,NA,NA,NA,NA,NA,NA,NA,NA,2,13.469444166666666,0.2,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2579,NA,NA,NA,NA,NA,NA,NA,NA,1,15.485624999999999,0.3625,TRUE,NA,NA,2,0.8811116666668002,0.133333333333353,rising,NA,NA
2580,forward,15.485624999999999,1238.85,80,16,13,29,0.3625,2,14.337409999999998,0.23431931575196008,TRUE,-1.1482150000000004,-0.1281806842480399,2,0.8811116666668002,0.133333333333353,rising,0.6808510638297872,top
2581,forward,14.340941666666666,659.6833166666667,46,5,6,11,0.2391304347826087,1,13.793283333333333,0.208955223880597,TRUE,-0.5476583333333327,-0.030175210902011695,2,-1.1517466666662264,-0.13299180327863808,declining,0.44766146993318484,middle
2582,NA,NA,NA,NA,NA,NA,NA,NA,2,21.083863333333333,0.20995670995670995,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2583,defense,19.991666666666667,839.65,42,0,10,10,0.23809523809523808,3,20.48839166666667,0.1855438405961054,FALSE,0.4967250000000014,-0.05255139749913268,NA,NA,NA,insufficient_history,0.7151162790697675,top
2584,NA,NA,NA,NA,NA,NA,NA,NA,1,13.214393333333334,0.22727272727272727,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2585,forward,12.775924999999999,1034.849925,81,9,11,20,0.24691358024691357,1,13.956458333333336,0.35,TRUE,1.1805333333333365,0.10308641975308641,1,NA,NA,insufficient_history,0.43506493506493504,middle
2586,forward,13.956458333333336,1116.5166666666669,80,12,16,28,0.35,1,12.060316666666667,0.19047619047619047,FALSE,-1.8961416666666686,-0.1595238095238095,2,-0.4384683333331671,0.019640852974178877,declining,0.42538975501113585,middle
2587,NA,NA,NA,NA,NA,NA,NA,NA,2,21.2800175,0.39410311824637234,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
2588,defense,21.952108333333335,1734.2165583333335,79,9,34,43,0.5443037974683544,2,21.775760833333333,0.3336538461538462,TRUE,-0.1763475000000021,-0.21064995131450825,1,NA,NA,insufficient_history,0.8618618618618619,top
