player_id,captain_name,match_status,team,team_abbr,season,source_page,alternate_data_available
8474600,Roman Josi,exact,Nashville Predators,NSH,20232024,https://en.wikipedia.org/wiki/List_of_Nashville_Predators_captains,FALSE
8474600,Roman Josi,exact,Nashville Predators,NSH,20242025,https://en.wikipedia.org/wiki/List_of_Nashville_Predators_captains,FALSE
8472382,Andy Greene,exact,New Jersey Devils,NJD,20122013,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8472382,Andy Greene,exact,New Jersey Devils,NJD,20132014,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8472382,Andy Greene,exact,New Jersey Devils,NJD,20142015,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8472382,Andy Greene,exact,New Jersey Devils,NJD,20152016,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8472382,Andy Greene,exact,New Jersey Devils,NJD,20162017,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8472382,Andy Greene,exact,New Jersey Devils,NJD,20172018,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8472382,Andy Greene,exact,New Jersey Devils,NJD,20182019,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8472382,Andy Greene,exact,New Jersey Devils,NJD,20192020,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8480002,Nico Hischier,exact,New Jersey Devils,NJD,20212022,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8480002,Nico Hischier,exact,New Jersey Devils,NJD,20222023,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8480002,Nico Hischier,exact,New Jersey Devils,NJD,20232024,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8480002,Nico Hischier,exact,New Jersey Devils,NJD,20242025,https://en.wikipedia.org/wiki/List_of_New_Jersey_Devils_captains,FALSE
8475166,John Tavares,exact,New York Islanders,NYI,20122013,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475166,John Tavares,exact,New York Islanders,NYI,20132014,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475166,John Tavares,exact,New York Islanders,NYI,20142015,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475166,John Tavares,exact,New York Islanders,NYI,20152016,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475166,John Tavares,exact,New York Islanders,NYI,20162017,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475166,John Tavares,exact,New York Islanders,NYI,20172018,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475314,Anders Lee,exact,New York Islanders,NYI,20182019,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475314,Anders Lee,exact,New York Islanders,NYI,20192020,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475314,Anders Lee,exact,New York Islanders,NYI,20202021,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475314,Anders Lee,exact,New York Islanders,NYI,20212022,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475314,Anders Lee,exact,New York Islanders,NYI,20222023,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475314,Anders Lee,exact,New York Islanders,NYI,20232024,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8475314,Anders Lee,exact,New York Islanders,NYI,20242025,https://en.wikipedia.org/wiki/List_of_New_York_Islanders_captains,FALSE
8474151,Ryan McDonagh,exact,New York Rangers,NYR,20122013,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8474151,Ryan McDonagh,exact,New York Rangers,NYR,20132014,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8474151,Ryan McDonagh,exact,New York Rangers,NYR,20142015,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8474151,Ryan McDonagh,exact,New York Rangers,NYR,20152016,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8474151,Ryan McDonagh,exact,New York Rangers,NYR,20162017,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8474151,Ryan McDonagh,exact,New York Rangers,NYR,20172018,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8476885,Jacob Trouba,exact,New York Rangers,NYR,20222023,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8476885,Jacob Trouba,exact,New York Rangers,NYR,20232024,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8476885,Jacob Trouba,exact,New York Rangers,NYR,20242025,https://en.wikipedia.org/wiki/List_of_New_York_Rangers_captains,FALSE
8474578,Erik Karlsson,exact,Ottawa Senators,OTT,20122013,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8474578,Erik Karlsson,exact,Ottawa Senators,OTT,20132014,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8474578,Erik Karlsson,exact,Ottawa Senators,OTT,20142015,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8474578,Erik Karlsson,exact,Ottawa Senators,OTT,20152016,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8474578,Erik Karlsson,exact,Ottawa Senators,OTT,20162017,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8474578,Erik Karlsson,exact,Ottawa Senators,OTT,20172018,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8480801,Brady Tkachuk,exact,Ottawa Senators,OTT,20212022,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8480801,Brady Tkachuk,exact,Ottawa Senators,OTT,20222023,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8480801,Brady Tkachuk,exact,Ottawa Senators,OTT,20232024,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8480801,Brady Tkachuk,exact,Ottawa Senators,OTT,20242025,https://en.wikipedia.org/wiki/List_of_Ottawa_Senators_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20122013,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20132014,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20142015,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20152016,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20162017,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20172018,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20182019,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20192020,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20202021,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8473512,Claude Giroux,exact,Philadelphia Flyers,PHI,20212022,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8476461,Sean Couturier,exact,Philadelphia Flyers,PHI,20242025,https://en.wikipedia.org/wiki/List_of_Philadelphia_Flyers_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20122013,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20132014,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20142015,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20152016,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20162017,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20172018,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20182019,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20192020,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20202021,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20212022,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20222023,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20232024,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8471675,Sidney Crosby,exact,Pittsburgh Penguins,PIT,20242025,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Penguins_captains,FALSE
8470794,Joe Pavelski,exact,San Jose Sharks,SJS,20122013,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8470794,Joe Pavelski,exact,San Jose Sharks,SJS,20132014,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8470794,Joe Pavelski,exact,San Jose Sharks,SJS,20142015,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8470794,Joe Pavelski,exact,San Jose Sharks,SJS,20152016,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8470794,Joe Pavelski,exact,San Jose Sharks,SJS,20162017,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8470794,Joe Pavelski,exact,San Jose Sharks,SJS,20172018,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8470794,Joe Pavelski,exact,San Jose Sharks,SJS,20182019,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8474053,Logan Couture,exact,San Jose Sharks,SJS,20192020,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8474053,Logan Couture,exact,San Jose Sharks,SJS,20202021,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8474053,Logan Couture,exact,San Jose Sharks,SJS,20212022,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8474053,Logan Couture,exact,San Jose Sharks,SJS,20222023,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8474053,Logan Couture,exact,San Jose Sharks,SJS,20232024,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8474053,Logan Couture,exact,San Jose Sharks,SJS,20242025,https://en.wikipedia.org/wiki/List_of_San_Jose_Sharks_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20122013,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20132014,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20142015,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20152016,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20162017,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20172018,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20182019,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20192020,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20202021,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470966,Mark Giordano,exact,Seattle Kraken,SEA,20212022,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8474586,Jordan Eberle,exact,Seattle Kraken,SEA,20242025,https://en.wikipedia.org/wiki/List_of_Seattle_Kraken_captains,FALSE
8470655,David Backes,exact,St. Louis Blues,STL,20122013,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8470655,David Backes,exact,St. Louis Blues,STL,20132014,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8470655,David Backes,exact,St. Louis Blues,STL,20142015,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8470655,David Backes,exact,St. Louis Blues,STL,20152016,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8474565,Alex Pietrangelo,exact,St. Louis Blues,STL,20162017,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8474565,Alex Pietrangelo,exact,St. Louis Blues,STL,20172018,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8474565,Alex Pietrangelo,exact,St. Louis Blues,STL,20182019,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8474565,Alex Pietrangelo,exact,St. Louis Blues,STL,20192020,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8475158,Ryan O'Reilly,exact,St. Louis Blues,STL,20202021,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8475158,Ryan O'Reilly,exact,St. Louis Blues,STL,20212022,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8475158,Ryan O'Reilly,exact,St. Louis Blues,STL,20222023,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8475170,Brayden Schenn,exact,St. Louis Blues,STL,20232024,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8475170,Brayden Schenn,exact,St. Louis Blues,STL,20242025,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20122013,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20132014,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20142015,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20152016,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20162017,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20172018,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20182019,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20192020,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20202021,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20212022,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20222023,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8474564,Steven Stamkos,exact,Tampa Bay Lightning,TBL,20232024,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8475167,Victor Hedman,exact,Tampa Bay Lightning,TBL,20242025,https://en.wikipedia.org/wiki/List_of_Tampa_Bay_Lightning_captains,FALSE
8470602,Dion Phaneuf,exact,Toronto Maple Leafs,TOR,20122013,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8470602,Dion Phaneuf,exact,Toronto Maple Leafs,TOR,20132014,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8470602,Dion Phaneuf,exact,Toronto Maple Leafs,TOR,20142015,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8470602,Dion Phaneuf,exact,Toronto Maple Leafs,TOR,20152016,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8475166,John Tavares,exact,Toronto Maple Leafs,TOR,20192020,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8475166,John Tavares,exact,Toronto Maple Leafs,TOR,20202021,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8475166,John Tavares,exact,Toronto Maple Leafs,TOR,20212022,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8475166,John Tavares,exact,Toronto Maple Leafs,TOR,20222023,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8475166,John Tavares,exact,Toronto Maple Leafs,TOR,20232024,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8475166,John Tavares,exact,Toronto Maple Leafs,TOR,20242025,https://en.wikipedia.org/wiki/List_of_Toronto_Maple_Leafs_captains,FALSE
8462038,Shane Doan,exact,Utah Hockey Club,UTA,20122013,https://en.wikipedia.org/wiki/List_of_Arizona_Coyotes_captains,FALSE
8462038,Shane Doan,exact,Utah Hockey Club,UTA,20132014,https://en.wikipedia.org/wiki/List_of_Arizona_Coyotes_captains,FALSE
8462038,Shane Doan,exact,Utah Hockey Club,UTA,20142015,https://en.wikipedia.org/wiki/List_of_Arizona_Coyotes_captains,FALSE
8462038,Shane Doan,exact,Utah Hockey Club,UTA,20152016,https://en.wikipedia.org/wiki/List_of_Arizona_Coyotes_captains,FALSE
8462038,Shane Doan,exact,Utah Hockey Club,UTA,20162017,https://en.wikipedia.org/wiki/List_of_Arizona_Coyotes_captains,FALSE
8475171,Oliver Ekman-Larsson,exact,Utah Hockey Club,UTA,20182019,https://en.wikipedia.org/wiki/List_of_Arizona_Coyotes_captains,FALSE
8475171,Oliver Ekman-Larsson,exact,Utah Hockey Club,UTA,20192020,https://en.wikipedia.org/wiki/List_of_Arizona_Coyotes_captains,FALSE
8475171,Oliver Ekman-Larsson,exact,Utah Hockey Club,UTA,20202021,https://en.wikipedia.org/wiki/List_of_Arizona_Coyotes_captains,FALSE
8479343,Clayton Keller,exact,Utah Hockey Club,UTA,20242025,https://en.wikipedia.org/wiki/List_of_Utah_Hockey_Club_captains,FALSE
8467876,Henrik Sedin,exact,Vancouver Canucks,VAN,20122013,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8467876,Henrik Sedin,exact,Vancouver Canucks,VAN,20132014,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8467876,Henrik Sedin,exact,Vancouver Canucks,VAN,20142015,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8467876,Henrik Sedin,exact,Vancouver Canucks,VAN,20152016,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8467876,Henrik Sedin,exact,Vancouver Canucks,VAN,20162017,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8467876,Henrik Sedin,exact,Vancouver Canucks,VAN,20172018,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8477500,Bo Horvat,exact,Vancouver Canucks,VAN,20192020,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8477500,Bo Horvat,exact,Vancouver Canucks,VAN,20202021,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8477500,Bo Horvat,exact,Vancouver Canucks,VAN,20212022,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8477500,Bo Horvat,exact,Vancouver Canucks,VAN,20222023,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8480800,Quinn Hughes,exact,Vancouver Canucks,VAN,20232024,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8480800,Quinn Hughes,exact,Vancouver Canucks,VAN,20242025,https://en.wikipedia.org/wiki/List_of_Vancouver_Canucks_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20122013,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20132014,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20142015,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20152016,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20162017,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20172018,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20182019,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20192020,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20202021,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20212022,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20222023,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20232024,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8475913,Mark Stone,exact,Vegas Golden Knights,VGK,20242025,https://en.wikipedia.org/wiki/List_of_Vegas_Golden_Knights_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20122013,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20132014,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20142015,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20152016,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20162017,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20172018,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20182019,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20192020,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20202021,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20212022,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20222023,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20232024,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471214,Alex Ovechkin,exact,Washington Capitals,WSH,20242025,https://en.wikipedia.org/wiki/List_of_Washington_Capitals_captains,FALSE
8471217,Andrew Ladd,exact,Winnipeg Jets,WPG,20122013,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471217,Andrew Ladd,exact,Winnipeg Jets,WPG,20132014,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471217,Andrew Ladd,exact,Winnipeg Jets,WPG,20142015,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471217,Andrew Ladd,exact,Winnipeg Jets,WPG,20152016,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471218,Blake Wheeler,exact,Winnipeg Jets,WPG,20162017,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471218,Blake Wheeler,exact,Winnipeg Jets,WPG,20172018,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471218,Blake Wheeler,exact,Winnipeg Jets,WPG,20182019,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471218,Blake Wheeler,exact,Winnipeg Jets,WPG,20192020,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471218,Blake Wheeler,exact,Winnipeg Jets,WPG,20202021,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8471218,Blake Wheeler,exact,Winnipeg Jets,WPG,20212022,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8476392,Adam Lowry,exact,Winnipeg Jets,WPG,20232024,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
8476392,Adam Lowry,exact,Winnipeg Jets,WPG,20242025,https://en.wikipedia.org/wiki/List_of_Winnipeg_Jets_captains,FALSE
